Mode,Dept,Arr,Duration,Price,Company,Price_sort,Duration_min,added_arrival,Custom_weighting
Bus,2024-05-12 05:10:00,2024-05-12 11:30:00,6h 20m,$36.98,Greyhound,36.98,380,2024-05-12 12:00:00,0.10467865436393692
Bus,2024-05-12 11:35:00,2024-05-12 18:05:00,6h 30m,$37.98,Greyhound,37.98,390,2024-05-12 18:35:00,0.10841718147472278
Bus,2024-05-12 01:05:00,2024-05-12 07:45:00,6h 40m,$43.98,FlixBus US,43.98,400,2024-05-12 08:15:00,0.11682309869764268
Bus,2024-05-12 06:45:00,2024-05-12 13:15:00,6h 30m,$37.48,Greyhound,37.48,390,2024-05-12 13:45:00,0.10795044246350938
Bus,2024-05-12 05:10:00,2024-05-12 11:15:00,6h 5m,$48.98,Greyhound,48.98,365,2024-05-12 11:45:00,0.11167281700052009
Bus,2024-05-12 05:10:00,2024-05-12 11:15:00,6h 5m,$48.98,FlixBus US,48.98,365,2024-05-12 11:45:00,0.11167281700052009
Bus,2024-05-12 09:45:00,2024-05-12 15:35:00,5h 50m,$50.98,Greyhound,50.98,350,2024-05-12 16:05:00,0.10933219941283512
Bus,2024-05-12 05:10:00,2024-05-12 15:35:00,10h 25m,$50.97,FlixBus US,50.97,625,2024-05-12 16:05:00,0.18646171456248464
Plane,2024-05-12 17:17:00,2024-05-12 18:45:00,1h 28m,$264,Delta,264.0,88,2024-05-12 19:45:00,0.2346894016351871
Plane,2024-05-12 06:05:00,2024-05-12 07:25:00,1h 20m,$264,Delta,264.0,80,2024-05-12 08:25:00,0.23244536236449986
Plane,2024-05-12 11:32:00,2024-05-12 20:23:00,8h 51m,$573,American Airlines,573.0,531,2024-05-12 21:23:00,0.6473977851793771
Plane,2024-05-12 07:00:00,2024-05-12 18:59:00,11h 59m,$524,American Airlines,524.0,719,2024-05-12 19:59:00,0.6543922849416134
Plane,2024-05-12 17:17:00,2024-05-12 18:45:00,1h 28m,$264,Delta,264.0,88,2024-05-12 19:45:00,0.2346894016351871
Plane,2024-05-12 06:05:00,2024-05-12 07:25:00,1h 20m,$264,Delta,264.0,80,2024-05-12 08:25:00,0.23244536236449986
