Mode,Dept,Arr,Duration,Price,Company,Price_sort,Duration_min,added_arrival,Custom_weighting
Train,2024-05-14 11:01:00,2024-05-14 13:20:00,2h 19m,$105.00,Amtrak Acela,105.0,139,2024-05-14 13:50:00,0.1083626763849089
Train,2024-05-14 11:38:00,2024-05-14 14:34:00,2h 56m,$96.00,Amtrak Northeast Regional,96.0,176,2024-05-14 15:04:00,0.1088616015758211
Train,2024-05-14 11:18:00,2024-05-14 14:14:00,2h 56m,$96.00,Amtrak Northeast Regional,96.0,176,2024-05-14 14:44:00,0.1088616015758211
Train,2024-05-14 10:03:00,2024-05-14 12:56:00,2h 53m,$96.00,Amtrak Northeast Regional,96.0,173,2024-05-14 13:26:00,0.1088616015758211
Train,2024-05-14 09:19:00,2024-05-14 12:12:00,2h 53m,$96.00,Amtrak Northeast Regional,96.0,173,2024-05-14 12:42:00,0.1088616015758211
Bus,2024-05-14 02:05:00,2024-05-14 08:20:00,6h 15m,$34.98,Greyhound,34.98,375,2024-05-14 08:50:00,0.1089980098641516
Train,2024-05-14 15:59:00,2024-05-14 18:58:00,2h 59m,$96.00,Amtrak Northeast Regional,96.0,179,2024-05-14 19:28:00,0.1102901730043925
Train,2024-05-14 10:37:00,2024-05-14 13:36:00,2h 59m,$96.00,Amtrak,96.0,179,2024-05-14 14:06:00,0.1102901730043925
Train,2024-05-14 05:29:00,2024-05-14 08:27:00,2h 58m,$96.00,Amtrak Northeast Regional,96.0,178,2024-05-14 08:57:00,0.1102901730043925
Bus,2024-05-14 05:10:00,2024-05-14 11:30:00,6h 20m,$34.48,Greyhound,34.48,380,2024-05-14 12:00:00,0.110426581292723
Bus,2024-05-14 05:10:00,2024-05-14 11:15:00,6h 5m,$38.48,Greyhound,38.48,365,2024-05-14 11:45:00,0.1108914044115526
Bus,2024-05-14 05:10:00,2024-05-14 11:15:00,6h 5m,$38.48,FlixBus US,38.48,365,2024-05-14 11:45:00,0.1108914044115526
Train,2024-05-14 14:58:00,2024-05-14 18:01:00,3h 3m,$96.00,Amtrak Crescent,96.0,183,2024-05-14 18:31:00,0.1117187444329639
Train,2024-05-14 07:38:00,2024-05-14 10:45:00,3h 7m,$96.00,Amtrak Northeast Regional,96.0,187,2024-05-14 11:15:00,0.1117187444329639
Train,2024-05-14 06:57:00,2024-05-14 10:02:00,3h 5m,$96.00,Amtrak Northeast Regional,96.0,185,2024-05-14 10:32:00,0.1117187444329639
Train,2024-05-14 11:02:00,2024-05-14 14:14:00,3h 12m,$96.00,Amtrak Northeast Regional,96.0,192,2024-05-14 14:44:00,0.1131473158615354
Bus,2024-05-14 11:35:00,2024-05-14 18:05:00,6h 30m,$35.48,Greyhound,35.48,390,2024-05-14 18:35:00,0.1132837241498658
Bus,2024-05-14 12:10:00,2024-05-14 18:45:00,6h 35m,$36.98,FlixBus US,36.98,395,2024-05-14 19:15:00,0.1147122955784373
Bus,2024-05-14 01:10:00,2024-05-14 07:45:00,6h 35m,$35.48,FlixBus US,35.48,395,2024-05-14 08:15:00,0.1147122955784373
Train,2024-05-14 14:41:00,2024-05-14 18:01:00,3h 20m,$96.00,Amtrak Crescent,96.0,200,2024-05-14 18:31:00,0.1160044587186782
Bus,2024-05-14 09:45:00,2024-05-14 15:35:00,5h 50m,$56.48,Greyhound,56.48,350,2024-05-14 16:05:00,0.12085730233947
Bus,2024-05-14 06:45:00,2024-05-14 13:15:00,6h 30m,$46.48,Greyhound,46.48,390,2024-05-14 13:45:00,0.1227847989589536
Train,2024-05-14 08:52:00,2024-05-14 11:21:00,2h 29m,$129.00,Amtrak Vermonter,129.0,149,2024-05-14 11:51:00,0.1349725062647712
Train,2024-05-14 12:47:00,2024-05-14 15:20:00,2h 33m,$129.00,Amtrak Northeast Regional,129.0,153,2024-05-14 15:50:00,0.1364010776933426
Train,2024-05-14 16:46:00,2024-05-14 19:24:00,2h 38m,$129.00,Amtrak Northeast Regional,129.0,158,2024-05-14 19:54:00,0.137829649121914
Train,2024-05-14 15:48:00,2024-05-14 18:30:00,2h 42m,$129.00,Amtrak Northeast Regional,129.0,162,2024-05-14 19:00:00,0.137829649121914
Train,2024-05-14 14:48:00,2024-05-14 17:29:00,2h 41m,$129.00,Amtrak Northeast Regional,129.0,161,2024-05-14 17:59:00,0.137829649121914
Train,2024-05-14 17:48:00,2024-05-14 20:31:00,2h 43m,$129.00,Amtrak Northeast Regional,129.0,163,2024-05-14 21:01:00,0.1392582205504854
Train,2024-05-14 08:35:00,2024-05-14 11:21:00,2h 46m,$129.00,Amtrak Vermonter,129.0,166,2024-05-14 11:51:00,0.1392582205504854
Train,2024-05-14 12:32:00,2024-05-14 15:20:00,2h 48m,$129.00,Amtrak Northeast Regional,129.0,168,2024-05-14 15:50:00,0.1406867919790569
Train,2024-05-14 08:42:00,2024-05-14 11:01:00,2h 19m,$138.00,Amtrak Acela,138.0,139,2024-05-14 11:31:00,0.1416164382167161
Train,2024-05-14 16:29:00,2024-05-14 19:24:00,2h 55m,$129.00,Amtrak Northeast Regional,129.0,175,2024-05-14 19:54:00,0.1421153634076283
Train,2024-05-14 14:33:00,2024-05-14 17:29:00,2h 56m,$129.00,Amtrak Northeast Regional,129.0,176,2024-05-14 17:59:00,0.1421153634076283
Train,2024-05-14 18:00:00,2024-05-14 20:23:00,2h 23m,$138.00,Amtrak Acela,138.0,143,2024-05-14 20:53:00,0.1430450096452875
Train,2024-05-14 17:32:00,2024-05-14 20:31:00,2h 59m,$129.00,Amtrak Northeast Regional,129.0,179,2024-05-14 21:01:00,0.1435439348361998
Train,2024-05-14 15:32:00,2024-05-14 18:30:00,2h 58m,$129.00,Amtrak Northeast Regional,129.0,178,2024-05-14 19:00:00,0.1435439348361998
Train,2024-05-14 08:27:00,2024-05-14 11:01:00,2h 34m,$139.00,Amtrak Acela,139.0,154,2024-05-14 11:31:00,0.1459021525024304
Train,2024-05-14 17:50:00,2024-05-14 20:35:00,2h 45m,$164.00,Amtrak Carolinian,164.0,165,2024-05-14 21:05:00,0.1725119823822927
Train,2024-05-14 14:07:00,2024-05-14 16:50:00,2h 43m,$164.00,Amtrak Northeast Regional,164.0,163,2024-05-14 17:20:00,0.1725119823822927
Train,2024-05-14 13:52:00,2024-05-14 16:50:00,2h 58m,$164.00,Amtrak Northeast Regional,164.0,178,2024-05-14 17:20:00,0.176797696668007
Train,2024-05-14 05:34:00,2024-05-14 07:48:00,2h 14m,$179.00,Amtrak Acela,179.0,134,2024-05-14 08:18:00,0.1781921660244958
Train,2024-05-14 06:30:00,2024-05-14 08:48:00,2h 18m,$179.00,Amtrak,179.0,138,2024-05-14 09:18:00,0.1796207374530672
Train,2024-05-14 05:21:00,2024-05-14 07:48:00,2h 27m,$180.00,Amtrak Acela,180.0,147,2024-05-14 08:18:00,0.1810493088816386
Plane,2024-05-14 06:05:00,2024-05-14 07:25:00,1h 20m,$216,Delta,216.0,80,2024-05-14 08:25:00,0.1957316421420173
Bus,2024-05-14 05:10:00,2024-05-14 15:35:00,10h 25m,$57.47,FlixBus US,57.47,625,2024-05-14 16:05:00,0.1994287309108985
Train,2024-05-14 07:34:00,2024-05-14 09:52:00,2h 18m,$228.00,Amtrak Acela,228.0,138,2024-05-14 10:22:00,0.2271261114985061
Train,2024-05-14 10:01:00,2024-05-14 12:24:00,2h 23m,$228.00,Amtrak,228.0,143,2024-05-14 12:54:00,0.2285546829270775
Train,2024-05-14 07:21:00,2024-05-14 09:52:00,2h 31m,$230.00,Amtrak Acela,230.0,151,2024-05-14 10:22:00,0.2299832543556489
Train,2024-05-14 15:34:00,2024-05-14 17:48:00,2h 14m,$287.00,Amtrak Acela,287.0,134,2024-05-14 18:18:00,0.2779534515199174
Train,2024-05-14 13:30:00,2024-05-14 15:46:00,2h 16m,$287.00,Amtrak Acela,287.0,136,2024-05-14 16:16:00,0.2779534515199174
Train,2024-05-14 16:30:00,2024-05-14 18:48:00,2h 18m,$287.00,Amtrak Acela,287.0,138,2024-05-14 19:18:00,0.2793820229484888
Train,2024-05-14 14:30:00,2024-05-14 16:48:00,2h 18m,$287.00,Amtrak Acela,287.0,138,2024-05-14 17:18:00,0.2793820229484888
Train,2024-05-14 15:21:00,2024-05-14 17:48:00,2h 27m,$289.00,Amtrak Acela,289.0,147,2024-05-14 18:18:00,0.2855611317816042
Plane,2024-05-14 17:17:00,2024-05-14 18:45:00,1h 28m,$349,Delta,349.0,88,2024-05-14 19:45:00,0.3268532949218451
Plane,2024-05-14 05:00:00,2024-05-14 13:00:00,8h 0m,$464,American Airlines,464.0,480,2024-05-14 14:00:00,0.5475442266549261
Plane,2024-05-14 06:00:00,2024-05-14 16:23:00,10h 23m,$427,American Airlines,427.0,623,2024-05-14 17:23:00,0.5509684988471464
Plane,2024-05-14 07:40:00,2024-05-14 14:50:00,7h 10m,$493,American Airlines,493.0,430,2024-05-14 15:50:00,0.5617617367964751
Plane,2024-05-14 06:00:00,2024-05-14 12:30:00,6h 30m,$519,American Airlines,519.0,390,2024-05-14 13:30:00,0.5740858523906232
Plane,2024-05-14 07:00:00,2024-05-14 18:59:00,11h 59m,$427,American Airlines,427.0,719,2024-05-14 19:59:00,0.5781113559900035
Plane,2024-05-14 11:32:00,2024-05-14 20:23:00,8h 51m,$498,American Airlines,498.0,531,2024-05-14 21:23:00,0.5950837027724476
Plane,2024-05-14 06:00:00,2024-05-14 18:59:00,12h 59m,$427,American Airlines,427.0,779,2024-05-14 19:59:00,0.5952542131328606
Plane,2024-05-14 08:20:00,2024-05-14 14:30:00,6h 10m,$568,American Airlines,568.0,370,2024-05-14 15:30:00,0.6158769407217763
Plane,2024-05-14 07:00:00,2024-05-14 16:23:00,9h 23m,$519,American Airlines,519.0,563,2024-05-14 17:23:00,0.6240858523906232
Plane,2024-05-14 05:00:00,2024-05-14 10:00:00,5h 0m,$598,American Airlines,598.0,300,2024-05-14 11:00:00,0.6243801651490397
Plane,2024-05-14 13:21:00,2024-05-14 18:27:00,5h 6m,$598,American Airlines,598.0,306,2024-05-14 19:27:00,0.6258087365776112
Plane,2024-05-14 09:50:00,2024-05-14 15:30:00,5h 40m,$598,American Airlines,598.0,340,2024-05-14 16:30:00,0.6358087365776112
Plane,2024-05-14 13:21:00,2024-05-14 20:00:00,6h 39m,$598,American Airlines,598.0,399,2024-05-14 21:00:00,0.6529515937204683
Plane,2024-05-14 08:20:00,2024-05-14 15:30:00,7h 10m,$598,American Airlines,598.0,430,2024-05-14 16:30:00,0.6615230222918969
Plane,2024-05-14 09:50:00,2024-05-14 18:27:00,8h 37m,$579,American Airlines,579.0,517,2024-05-14 19:27:00,0.6668065869594356
Plane,2024-05-14 08:20:00,2024-05-14 18:27:00,10h 7m,$579,American Airlines,579.0,607,2024-05-14 19:27:00,0.6925208726737213
Plane,2024-05-14 09:50:00,2024-05-14 20:00:00,10h 10m,$579,American Airlines,579.0,610,2024-05-14 21:00:00,0.6939494441022928
Plane,2024-05-14 18:59:00,2024-05-14 07:59:00,13h 0m,$851,Alaska Airlines,851.0,780,2024-05-14 08:59:00,0.9990498925190912
